name,slug,city,state,phone,rating,reviews,place_id,reviews_link,predicted_label,r_30,r_60,r_90,r_365,first_review_date,parsed_working_hours,email_1,site,latitude,longitude,modern_trust_preview,logo_storage_path
Aim Heating & Cooling,aim-heating-cooling,Spanish Fort,Alabama,+1 251-751-9908,5.0,34,ChIJzzYAVddcmogRTfVadzsaabQ,"https://search.google.com/local/reviews?placeid=ChIJzzYAVddcmogRTfVadzsaabQ&q=hvac,+Spanish+Fort,+AL,+US&authuser=0&hl=en&gl=US",logo,1,10,16,32,01/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",jodi@airinmotion.net,https://www.airinmotion.net/,30.7064361,-87.8990997,https://atlasgrowth.ai/t/modern-trust/aim-heating-cooling,/logos/aim-heating-cooling.png
Laconsay Air & Heating LLC,laconsay-air-heating-llc,Spanish Fort,Alabama,+1 251-510-5755,4.2,6,ChIJM7o5hEZpmogRZSaJFxGYsU4,"https://search.google.com/local/reviews?placeid=ChIJM7o5hEZpmogRZSaJFxGYsU4&q=hvac,+Spanish+Fort,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,03/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",info@laconsayairandheating.com,https://laconsayairandheating.com/,30.6698379,-87.8324827,https://atlasgrowth.ai/t/modern-trust/laconsay-air-heating-llc,/logos/laconsay-air-heating-llc.png
Mallard Air Heating & Cooling,mallard-air-heating-cooling,Spanish Fort,Alabama,+1 251-225-4035,4.9,87,ChIJ3WJ-rPdDmogRXCwolTo8pHI,"https://search.google.com/local/reviews?placeid=ChIJ3WJ-rPdDmogRXCwolTo8pHI&q=hvac,+Spanish+Fort,+AL,+US&authuser=0&hl=en&gl=US",logo,15,71,77,95,11/2021,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",ethan@mallardair.net,https://callmallardair.com/,30.6705714,-87.8907626,https://atlasgrowth.ai/t/modern-trust/mallard-air-heating-cooling,/logos/mallard-air-heating-cooling.png
Air Right Heating and Air,air-right-heating-and-air,Summerdale,Alabama,+1 251-979-3141,4.3,16,ChIJ0Vp_oucTmogRu6unHqjLXfk,"https://search.google.com/local/reviews?placeid=ChIJ0Vp_oucTmogRu6unHqjLXfk&q=hvac,+Summerdale,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,4,10/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",astigma@astigmatic.com,http://callairright.com/,30.4875262,-87.7009435,https://atlasgrowth.ai/t/modern-trust/air-right-heating-and-air,/logos/air-right-heating-and-air.png
Edge Heating and Cooling Repair Summerdale,edge-heating-and-cooling-repair-summerdale,Summerdale,Alabama,+1 251-354-3785,5.0,8,ChIJNZBfkaYTmogRdHHkXw3SsD0,"https://search.google.com/local/reviews?placeid=ChIJNZBfkaYTmogRdHHkXw3SsD0&q=hvac,+Summerdale,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,01/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""Closed""}",,,30.453755,-87.7536664,https://atlasgrowth.ai/t/modern-trust/edge-heating-and-cooling-repair-summerdale,
"Bailey & Son’s Heating, Cooling, and Plumbing",bailey-sons-heating-cooling-and-plumbing,Sylacauga,Alabama,+1 256-267-2899,4.7,9,ChIJRRF2LI5RiYgRfrX3sC7zn6Q,"https://search.google.com/local/reviews?placeid=ChIJRRF2LI5RiYgRfrX3sC7zn6Q&q=hvac,+Sylacauga,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,1,2,01/2025,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",,,33.2441675,-86.3354746,https://atlasgrowth.ai/t/modern-trust/bailey-sons-heating-cooling-and-plumbing,/logos/bailey-sons-heating-cooling-and-plumbing.png
Better Air LLC.,better-air-llc,Sylacauga,Alabama,+1 256-872-5225,5.0,18,ChIJA9PO-kxZiYgRwijrypRBpGQ,"https://search.google.com/local/reviews?placeid=ChIJA9PO-kxZiYgRwijrypRBpGQ&q=hvac,+Sylacauga,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,09/2024,"{""monday"": ""8AM-7PM"", ""tuesday"": ""8AM-7PM"", ""wednesday"": ""8AM-7PM"", ""thursday"": ""8AM-7PM"", ""friday"": ""8AM-7PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",Betterairhvac@gmail.com,https://www.facebook.com/Kenneth-W-Sellers-II-842224559300421/,33.2120922,-86.28043,https://atlasgrowth.ai/t/modern-trust/better-air-llc,
Climate Crafters,climate-crafters,Sylacauga,Alabama,+1 205-281-7235,4.5,26,ChIJJxsLi61ZiYgREsnaLgg2Ofk,"https://search.google.com/local/reviews?placeid=ChIJJxsLi61ZiYgREsnaLgg2Ofk&q=hvac,+Sylacauga,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,1,05/2024,"{""monday"": ""8AM-4PM"", ""tuesday"": ""8AM-4PM"", ""wednesday"": ""8AM-4PM"", ""thursday"": ""8AM-4PM"", ""friday"": ""8AM-4PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",scott@climatecrafters.net,http://www.climatecrafters.net/,33.0946982,-86.2142218,https://atlasgrowth.ai/t/modern-trust/climate-crafters,/logos/climate-crafters.png
Sylacauga Heating & Air Conditioning,sylacauga-heating-air-conditioning,Sylacauga,Alabama,+1 256-914-5898,4.2,10,ChIJj4bYAqhXiYgRGV856NhJapY,"https://search.google.com/local/reviews?placeid=ChIJj4bYAqhXiYgRGV856NhJapY&q=hvac,+Sylacauga,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,12/2024,"{""monday"": ""7AM-9PM"", ""tuesday"": ""7AM-9PM"", ""wednesday"": ""7AM-9PM"", ""thursday"": ""7AM-9PM"", ""friday"": ""7AM-9PM"", ""saturday"": ""7AM-9PM"", ""sunday"": ""7AM-9PM""}",,,33.1709372,-86.2529841,https://atlasgrowth.ai/t/modern-trust/sylacauga-heating-air-conditioning,
Barnes Heating and Air Conditioning,barnes-heating-and-air-conditioning,Talladega,Alabama,+1 256-589-5715,3.8,10,ChIJ3zEaSBndi4gR_P1ygmHFc4g,"https://search.google.com/local/reviews?placeid=ChIJm5T8nIDDjIgRTEX_dBoAsSE&q=hvac,+36868,+Phenix+City,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,12/2024,,,,33.4163839,-86.1178608,https://atlasgrowth.ai/t/modern-trust/barnes-heating-and-air-conditioning,
Engle Services Heating & Air - Electrical - Plumbing,engle-services-heating-air-electrical-plumbing,Talladega,Alabama,+1 256-262-8927,4.9,23,ChIJh8Ps_nHbi4gRtg1J8pks38E,"https://search.google.com/local/reviews?placeid=ChIJ6ea9NcdFiYgRLtBDatk-JGo&q=hvac+contractor,+35204,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",logo,0,2,12,38,07/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",engleservices@gmail.com,https://engleservicesheatingandair.com/talladega-heating-and-air/,33.5047373,-86.1291207,https://atlasgrowth.ai/t/modern-trust/engle-services-heating-air-electrical-plumbing,/logos/engle-services-heating-air-electrical-plumbing.png
Aire Serv of Wetumpka & Tallassee,aire-serv-of-wetumpka-tallassee,Tallassee,Alabama,+1 334-203-6348,4.8,94,ChIJGWlPsHk_jIgRCCwbPwS22i4,"https://search.google.com/local/reviews?placeid=ChIJGWlPsHk_jIgRCCwbPwS22i4&q=hvac,+Tallassee,+AL,+US&authuser=0&hl=en&gl=US",logo,2,4,5,22,07/2021,"{""monday"": ""8AM-8PM"", ""tuesday"": ""8AM-8PM"", ""wednesday"": ""8AM-8PM"", ""thursday"": ""8AM-8PM"", ""friday"": ""8AM-8PM"", ""saturday"": ""8AM-12PM"", ""sunday"": ""Closed""}",jeremy.anderson@aireserv.com,https://www.aireserv.com/wetumpka-tallassee/?cid=LSTL_ASV-US000187,32.6034501,-85.9388981,https://atlasgrowth.ai/t/modern-trust/aire-serv-of-wetumpka-tallassee,/logos/aire-serv-of-wetumpka-tallassee.png
Chillax Comfort Heating & Air,chillax-comfort-heating-air,Tallassee,Alabama,+1 334-415-1188,4.6,10,ChIJHW7qixtxngIRZUAMvQ0Pvuo,"https://search.google.com/local/reviews?placeid=ChIJHW7qixtxngIRZUAMvQ0Pvuo&q=hvac,+Tallassee,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,3,12/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",micah@micahrich.com,https://chillaxcomfort.com/,32.5498861,-85.8548213,https://atlasgrowth.ai/t/modern-trust/chillax-comfort-heating-air,/logos/chillax-comfort-heating-air.png
AirBear Heating and Cooling,airbear-heating-and-cooling,Theodore,Alabama,+1 251-404-5814,5.0,8,ChIJKcwIN_5LmogR_vxVOA3bYno,"https://search.google.com/local/reviews?placeid=ChIJKcwIN_5LmogR_vxVOA3bYno&q=hvac,+Theodore,+AL,+US&authuser=0&hl=en&gl=US",logo,1,1,1,2,01/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,https://www.calltheairbear.com/,30.5700005,-88.1309308,https://atlasgrowth.ai/t/modern-trust/airbear-heating-and-cooling,/logos/airbear-heating-and-cooling.png
Hansen Super Techs,hansen-super-techs,Theodore,Alabama,+1 251-581-9450,4.8,219,ChIJ__-vugdLmogRqI_T1DmKQW4,"https://search.google.com/local/reviews?placeid=ChIJ__-vugdLmogRqI_T1DmKQW4&q=hvac,+Theodore,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,5,06/2016,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",info@hansensupertechs.com,https://hansensupertechs.com/theodore/?utm_source=organic,30.5698174,-88.1322146,https://atlasgrowth.ai/t/modern-trust/hansen-super-techs,/logos/hansen-super-techs.png
IceFire Innovations HVAC,icefire-innovations-hvac,Theodore,Alabama,+1 251-354-5697,4.8,9,ChIJf3KRMqtLmogRo8WlrvEZ2e8,"https://search.google.com/local/reviews?placeid=ChIJf3KRMqtLmogRo8WlrvEZ2e8&q=hvac,+Theodore,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,01/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""Closed""}",,,30.5645741,-88.129893,https://atlasgrowth.ai/t/modern-trust/icefire-innovations-hvac,
"Wilshire Appliance & Air Conditioning Service, LLC",wilshire-appliance-air-conditioning-service-llc,Theodore,Alabama,+1 251-402-9063,4.7,14,ChIJE-9MLzi2m4gRvO3q8yEpxjc,"https://search.google.com/local/reviews?placeid=ChIJE-9MLzi2m4gRvO3q8yEpxjc&q=hvac,+Theodore,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,1,1,3,11/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""7AM-12PM"", ""sunday"": ""Closed""}",,,30.5374255,-88.2752317,https://atlasgrowth.ai/t/modern-trust/wilshire-appliance-air-conditioning-service-llc,
Pinson Air Conditioning & Heating,pinson-air-conditioning-heating,Titus,Alabama,+1 334-567-2347,5.0,11,ChIJK7aAKvCfjogRprMg8B_95zk,"https://search.google.com/local/reviews?placeid=ChIJK7aAKvCfjogRprMg8B_95zk&q=hvac,+Titus,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,12/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",pinsonair@att.net,http://www.pinsonair.com/,32.6516282,-86.269588,https://atlasgrowth.ai/t/modern-trust/pinson-air-conditioning-heating,
Kingdom Mechanical L.L.C.,kingdom-mechanical-llc,Toney,Alabama,+1 256-479-0778,5.0,8,ChIJvXI2C0bE_IsRYXgJvbsEYcg,"https://search.google.com/local/reviews?placeid=ChIJvXI2C0bE_IsRYXgJvbsEYcg&q=hvac,+Toney,+AL,+US&authuser=0&hl=en&gl=US",logo,1,2,2,10,01/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,34.8590709,-86.8291152,https://atlasgrowth.ai/t/modern-trust/kingdom-mechanical-llc,/logos/kingdom-mechanical-llc.png
Enterprise Heating & Cooling,enterprise-heating-cooling,Troy,Alabama,,3.5,37,ChIJHROGyJpukogRndzeYUDy6gw,"https://search.google.com/local/reviews?placeid=ChIJHROGyJpukogRndzeYUDy6gw&q=hvac,+Troy,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,1,1,3,12/2023,"{""monday"": ""8AM-8PM"", ""tuesday"": ""8AM-8PM"", ""wednesday"": ""8AM-8PM"", ""thursday"": ""8AM-8PM"", ""friday"": ""8AM-8PM"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,31.7867308,-85.9680468,https://atlasgrowth.ai/t/modern-trust/enterprise-heating-cooling,
"Hamm's HVAC Services,LLC",hamms-hvac-servicesllc,Troy,Alabama,+1 334-372-7620,5.0,18,ChIJPwg79OfpjYgRwVXWZNvc3GA,"https://search.google.com/local/reviews?placeid=ChIJPwg79OfpjYgRwVXWZNvc3GA&q=hvac,+Troy,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,1,09/2024,"{""monday"": ""8AM-5PM"", ""tuesday"": ""8AM-5PM"", ""wednesday"": ""8AM-5PM"", ""thursday"": ""8AM-5PM"", ""friday"": ""8AM-5PM"", ""saturday"": ""8AM-12PM"", ""sunday"": ""Closed""}",hamms.hvac@yahoo.com,https://www.hammshvac.com/,31.8781186,-86.0706224,https://atlasgrowth.ai/t/modern-trust/hamms-hvac-servicesllc,
Stone Cold Heating & Cooling,stone-cold-heating-cooling,Troy,Alabama,+1 334-268-0917,4.7,25,ChIJj8AvYjSTjYgR614SF3iGOZI,"https://search.google.com/local/reviews?placeid=ChIJj8AvYjSTjYgR614SF3iGOZI&q=hvac,+Troy,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,6,06/2024,"{""monday"": ""8AM-6PM"", ""tuesday"": ""8AM-6PM"", ""wednesday"": ""8AM-6PM"", ""thursday"": ""8AM-6PM"", ""friday"": ""8AM-6PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",johnsonm@troycable.net,,31.801582,-85.9154313,https://atlasgrowth.ai/t/modern-trust/stone-cold-heating-cooling,
Your Top Choice Heating & Cooling,your-top-choice-heating-cooling,Troy,Alabama,+1 256-901-9614,4.6,9,ChIJzywp1nTsjYgRufw3SDKXhSs,"https://search.google.com/local/reviews?placeid=ChIJzywp1nTsjYgRufw3SDKXhSs&q=hvac,+Troy,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,01/2025,"{""monday"": ""7AM-8PM"", ""tuesday"": ""7AM-8PM"", ""wednesday"": ""7AM-8PM"", ""thursday"": ""7AM-8PM"", ""friday"": ""7AM-8PM"", ""saturday"": ""Closed"", ""sunday"": ""7AM-8PM""}",,,31.754779,-85.8803882,https://atlasgrowth.ai/t/modern-trust/your-top-choice-heating-cooling,
Buckner Plumbing,buckner-plumbing,Trussville,Alabama,+1 205-655-8119,3.2,9,ChIJvXHZspsNiYgRkb_MVNXXYPM,"https://search.google.com/local/reviews?placeid=ChIJvXHZspsNiYgRkb_MVNXXYPM&q=hvac,+Trussville,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,01/2025,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-3:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",rbuckner@bucknerhvac.com,http://bucknerhvac.com/,33.5875548,-86.6270115,https://atlasgrowth.ai/t/modern-trust/buckner-plumbing,
Full Force Heating & Cooling LLC,full-force-heating-cooling-llc,Trussville,Alabama,+1 205-577-1156,5.0,55,ChIJu7qa9CcNiYgRADGmrw85q5Y,"https://search.google.com/local/reviews?placeid=ChIJu7qa9CcNiYgRADGmrw85q5Y&q=hvac+contractor,+35215,+Birmingham,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,4,6,22,03/2023,"{""monday"": ""7AM-7PM"", ""tuesday"": ""7AM-7PM"", ""wednesday"": ""7AM-7PM"", ""thursday"": ""7AM-7PM"", ""friday"": ""7AM-7PM"", ""saturday"": ""8AM-1PM"", ""sunday"": ""Closed""}",brandon@fullforcehvac.com,http://www.fullforcehvac.com/,33.6154951,-86.6176798,https://atlasgrowth.ai/t/modern-trust/full-force-heating-cooling-llc,
"Southeastern Climate Control, LLC",southeastern-climate-control-llc,Trussville,Alabama,+1 205-577-2579,5.0,6,ChIJz6VVHK1ziYgREhbk0h6VRIk,"https://search.google.com/local/reviews?placeid=ChIJz6VVHK1ziYgREhbk0h6VRIk&q=hvac,+Trussville,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,03/2025,"{""monday"": ""7AM-12AM"", ""tuesday"": ""7AM-12AM"", ""wednesday"": ""7AM-12AM"", ""thursday"": ""7AM-12AM"", ""friday"": ""7AM-12AM"", ""saturday"": ""7AM-12AM"", ""sunday"": ""7AM-12AM""}",southeasterncc@gmail.com,https://www.southeasterncc.com/,33.6159736,-86.5325135,https://atlasgrowth.ai/t/modern-trust/southeastern-climate-control-llc,/logos/southeastern-climate-control-llc.png
A Better Service Company,a-better-service-company,Tuscaloosa,Alabama,+1 205-366-9377,4.7,40,ChIJg9hI3T8EhogRigrPdPTxHGI,"https://search.google.com/local/reviews?placeid=ChIJg9hI3T8EhogRigrPdPTxHGI&q=hvac,+Tuscaloosa,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,3,10/2023,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:30PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""7:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",info@abetterserviceco.com,https://abetterserviceco.com/,33.1644723,-87.6401591,https://atlasgrowth.ai/t/modern-trust/a-better-service-company,
Hughes & Mullenix Heating & Air Conditioning,hughes-mullenix-heating-air-conditioning,Tuscaloosa,Alabama,+1 205-345-2665,4.3,11,ChIJLb4da-MChogRZuJr9qCL_0Q,"https://search.google.com/local/reviews?placeid=ChIJLb4da-MChogRZuJr9qCL_0Q&q=hvac,+Tuscaloosa,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,2,12/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,,33.2032419,-87.5755286,https://atlasgrowth.ai/t/modern-trust/hughes-mullenix-heating-air-conditioning,/logos/hughes-mullenix-heating-air-conditioning.png
Jarvis Service Company,jarvis-service-company,Tuscaloosa,Alabama,+1 205-292-5458,4.0,6,ChIJ4UkgGzcDhogRkpvIP9X7dZA,"https://search.google.com/local/reviews?placeid=ChIJ4UkgGzcDhogRkpvIP9X7dZA&q=hvac,+Tuscaloosa,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,5,03/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",tj@jarvisc.com,https://www.jarvisservicecompany.com/,33.2026675,-87.5760393,https://atlasgrowth.ai/t/modern-trust/jarvis-service-company,
KDM Service Corporation,kdm-service-corporation,Tuscaloosa,Alabama,+1 205-758-2703,4.5,22,ChIJQwlPJW8ChogRmQTv0MCWhWc,"https://search.google.com/local/reviews?placeid=ChIJQwlPJW8ChogRmQTv0MCWhWc&q=hvac,+Tuscaloosa,+AL,+US&authuser=0&hl=en&gl=US",logo,1,1,1,1,07/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",dennis@kdmhvac.com,http://kdmhvac.com/,33.1765654,-87.5537736,https://atlasgrowth.ai/t/modern-trust/kdm-service-corporation,/logos/kdm-service-corporation.png
McAbee,mcabee,Tuscaloosa,Alabama,+1 205-349-2212,4.5,26,ChIJf1rZDXkDhogRTV6bWm60XFA,"https://search.google.com/local/reviews?placeid=ChIJf1rZDXkDhogRTV6bWm60XFA&q=hvac,+Tuscaloosa,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,05/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-5PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",dkillough@mcabeeinc.com,http://www.mcabeeinc.com/,33.1950697,-87.6094876,https://atlasgrowth.ai/t/modern-trust/mcabee,/logos/mcabee.png
McKelvey Mechanical Inc,mckelvey-mechanical-inc,Tuscaloosa,Alabama,+1 205-758-1011,4.1,16,ChIJu4aIIhQChogROOqzrcysrDE,"https://search.google.com/local/reviews?placeid=ChIJu4aIIhQChogROOqzrcysrDE&q=hvac,+Tuscaloosa,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,10/2024,"{""monday"": ""7AM-5PM"", ""tuesday"": ""7AM-5PM"", ""wednesday"": ""7AM-5PM"", ""thursday"": ""7AM-5PM"", ""friday"": ""7AM-4PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",arnold@mckelveymechanical.com,http://mckelveymechanical.com/,33.1623018,-87.5555768,https://atlasgrowth.ai/t/modern-trust/mckelvey-mechanical-inc,
Tuscaloosa Heating & Cooling,tuscaloosa-heating-cooling,Tuscaloosa,Alabama,+1 659-251-3190,4.9,10,ChIJlV48De-piIgR798a76BSYYc,"https://search.google.com/local/reviews?placeid=ChIJlV48De-piIgR798a76BSYYc&q=hvac,+Tuscaloosa,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,12/2024,"{""monday"": ""7AM-8PM"", ""tuesday"": ""7AM-8PM"", ""wednesday"": ""7AM-8PM"", ""thursday"": ""7AM-8PM"", ""friday"": ""7AM-8PM"", ""saturday"": ""9AM-5PM"", ""sunday"": ""9AM-5PM""}",,,33.1651751,-87.5187189,https://atlasgrowth.ai/t/modern-trust/tuscaloosa-heating-cooling,
A.R. HEATING & AIR,ar-heating-air,Tuscumbia,Alabama,+1 256-436-4411,5.0,20,ChIJj8NF49RRfYgRoEViY9jBm6Q,"https://search.google.com/local/reviews?placeid=ChIJj8NF49RRfYgRoEViY9jBm6Q&q=hvac,+Tuscumbia,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,0,08/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",llluuuiiisssfg@gmail.com,https://www.facebook.com/A-R-Heating-Air-111273220436445,34.5968899,-87.6784746,https://atlasgrowth.ai/t/modern-trust/ar-heating-air,/logos/ar-heating-air.png
Bradford Heating & Air,bradford-heating-air,Tuscumbia,Alabama,+1 256-366-8430,4.3,27,ChIJq6qqqtpJfYgR484FqkYH-r0,"https://search.google.com/local/reviews?placeid=ChIJq6qqqtpJfYgR484FqkYH-r0&q=hvac,+Tuscumbia,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,05/2024,,,https://www.facebook.com/Bradford-Heating-Air-163585740334080/,34.6386364,-87.6998685,https://atlasgrowth.ai/t/modern-trust/bradford-heating-air,
Elite Services Heating Air Conditioning & Refrigeration,elite-services-heating-air-conditioning-refrigeration,Tuscumbia,Alabama,+1 256-415-3889,5.0,7,ChIJqQjVbZZJfYgRnm_hEcMqyXI,"https://search.google.com/local/reviews?placeid=ChIJ_2ieiM4OdqIR8dar8nJxSCA&q=hvac,+36868,+Phenix+City,+AL,+US&authuser=0&hl=en&gl=US",not_logo,0,0,0,0,03/2025,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""12:30-5PM""}",shaneproctor920@gmail.com,http://eliteserviceshvacrefrigeration.com/,34.7025545,-87.6351221,https://atlasgrowth.ai/t/modern-trust/elite-services-heating-air-conditioning-refrigeration,
Moores Heating and Air Inc,moores-heating-and-air-inc,Tuscumbia,Alabama,+1 256-381-9004,4.8,6,ChIJUy23gYxFfYgRgV0NMljmm70,"https://search.google.com/local/reviews?placeid=ChIJUy23gYxFfYgRgV0NMljmm70&q=hvac,+Tuscumbia,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,3,03/2025,"{""monday"": ""7:30AM-4:30PM"", ""tuesday"": ""7:30AM-4:30PM"", ""wednesday"": ""7:30AM-4:30PM"", ""thursday"": ""7:30AM-4:30PM"", ""friday"": ""7:30AM-4:30PM"", ""saturday"": ""Closed"", ""sunday"": ""Closed""}",sales@mooreshvac.com,https://mooreshvac.com/,34.7142131,-87.7106048,https://atlasgrowth.ai/t/modern-trust/moores-heating-and-air-inc,/logos/moores-heating-and-air-inc.png
Hall's Heating and Cooling,halls-heating-and-cooling,US,Alabama,+1 334-640-1369,5.0,10,ChIJhe8MQS8_jIgRjjcthoaBGFY,"https://search.google.com/local/reviews?placeid=ChIJhe8MQS8_jIgRjjcthoaBGFY&q=hvac,+US,+AL,+US&authuser=0&hl=en&gl=US",logo,0,0,0,10,12/2024,"{""monday"": ""24/7"", ""tuesday"": ""24/7"", ""wednesday"": ""24/7"", ""thursday"": ""24/7"", ""friday"": ""24/7"", ""saturday"": ""24/7"", ""sunday"": ""24/7""}",,https://hallshvacforme.com/,32.581116,-85.9838647,https://atlasgrowth.ai/t/modern-trust/halls-heating-and-cooling,/logos/halls-heating-and-cooling.png
